danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	uri	track_href	analysis_url	duration_ms	time_signature
0.589	0.89	4	-3.719	0	0.0603	0.000481	0.00082	0.201	0.692	90.598	audio_features	5W8YXBz9MTIDyrpYaCg2Ky	spotify:track:5W8YXBz9MTIDyrpYaCg2Ky	https://api.spotify.com/v1/tracks/5W8YXBz9MTIDyrpYaCg2Ky	https://api.spotify.com/v1/audio-analysis/5W8YXBz9MTIDyrpYaCg2Ky	199907	4
0.655	0.472	3	-11.038	1	0.0286	0.801	0.666	0.117	0.575	117.395	audio_features	15ynDDYVf4FjvbVM3prNWd	spotify:track:15ynDDYVf4FjvbVM3prNWd	https://api.spotify.com/v1/tracks/15ynDDYVf4FjvbVM3prNWd	https://api.spotify.com/v1/audio-analysis/15ynDDYVf4FjvbVM3prNWd	215201	4
0.467	0.989	2	-1.213	1	0.0575	7.26e-05	0.133	0.219	0.505	94.898	audio_features	4rv2aCoA1jZMkjuQ5Uf24L	spotify:track:4rv2aCoA1jZMkjuQ5Uf24L	https://api.spotify.com/v1/tracks/4rv2aCoA1jZMkjuQ5Uf24L	https://api.spotify.com/v1/audio-analysis/4rv2aCoA1jZMkjuQ5Uf24L	187475	4
0.733	0.504	1	-8.604	0	0.0383	0.975	0.629	0.0959	0.804	134.878	audio_features	3wKEtV7AYOyHUquL6dLC0M	spotify:track:3wKEtV7AYOyHUquL6dLC0M	https://api.spotify.com/v1/tracks/3wKEtV7AYOyHUquL6dLC0M	https://api.spotify.com/v1/audio-analysis/3wKEtV7AYOyHUquL6dLC0M	125543	4
0.624	0.539	4	-10.346	0	0.0596	0.101	0.000117	0.111	0.0392	105.388	audio_features	2xOcgZIkAmv2ixOW5nZrhW	spotify:track:2xOcgZIkAmv2ixOW5nZrhW	https://api.spotify.com/v1/tracks/2xOcgZIkAmv2ixOW5nZrhW	https://api.spotify.com/v1/audio-analysis/2xOcgZIkAmv2ixOW5nZrhW	128052	4
0.416	0.858	0	-6.366	1	0.078	0.000166	0.00541	0.202	0.468	142.036	audio_features	11gSIxxTCF03JwIGoxmcSq	spotify:track:11gSIxxTCF03JwIGoxmcSq	https://api.spotify.com/v1/tracks/11gSIxxTCF03JwIGoxmcSq	https://api.spotify.com/v1/audio-analysis/11gSIxxTCF03JwIGoxmcSq	241846	4
0.518	0.861	6	-6.998	0	0.0493	0.00189	0.000539	0.0747	0.317	100.08	audio_features	4nJzTpnrmdSw6QuAXnZh4S	spotify:track:4nJzTpnrmdSw6QuAXnZh4S	https://api.spotify.com/v1/tracks/4nJzTpnrmdSw6QuAXnZh4S	https://api.spotify.com/v1/audio-analysis/4nJzTpnrmdSw6QuAXnZh4S	231762	4
0.324	0.448	0	-8.753	0	0.0267	0.539	0.0894	0.357	0.376	139.931	audio_features	0xWsYWFOlmiyOrdPSrGQF0	spotify:track:0xWsYWFOlmiyOrdPSrGQF0	https://api.spotify.com/v1/tracks/0xWsYWFOlmiyOrdPSrGQF0	https://api.spotify.com/v1/audio-analysis/0xWsYWFOlmiyOrdPSrGQF0	334367	3
0.475	0.591	9	-7.854	0	0.0374	0.0776	0.0549	0.109	0.123	91.609	audio_features	2HHC3GxRY2SxqRn6v6TvXX	spotify:track:2HHC3GxRY2SxqRn6v6TvXX	https://api.spotify.com/v1/tracks/2HHC3GxRY2SxqRn6v6TvXX	https://api.spotify.com/v1/audio-analysis/2HHC3GxRY2SxqRn6v6TvXX	533013	4
0.189	0.923	4	-8.003	0	0.126	0.00731	0.00734	0.134	0.471	167.566	audio_features	1Ebnxa8K6sxEJP3LPto9Gc	spotify:track:1Ebnxa8K6sxEJP3LPto9Gc	https://api.spotify.com/v1/tracks/1Ebnxa8K6sxEJP3LPto9Gc	https://api.spotify.com/v1/audio-analysis/1Ebnxa8K6sxEJP3LPto9Gc	206107	4
0.577	0.726	1	-4.926	1	0.0284	0.00725	0.0274	0.29	0.246	130.03	audio_features	2gmhlNXdqrbqmlpps8qTsc	spotify:track:2gmhlNXdqrbqmlpps8qTsc	https://api.spotify.com/v1/tracks/2gmhlNXdqrbqmlpps8qTsc	https://api.spotify.com/v1/audio-analysis/2gmhlNXdqrbqmlpps8qTsc	234813	4
0.551	0.889	0	-4.99	1	0.0424	0.0433	3.25e-05	0.162	0.307	95.039	audio_features	5hPZDq3UYQN06WYECY0oDC	spotify:track:5hPZDq3UYQN06WYECY0oDC	https://api.spotify.com/v1/tracks/5hPZDq3UYQN06WYECY0oDC	https://api.spotify.com/v1/audio-analysis/5hPZDq3UYQN06WYECY0oDC	205895	4
0.67	0.496	2	-11.23	1	0.0277	0.627	0.00325	0.0584	0.427	100.17	audio_features	2KCqAdd2ad0hpJc5ySoTE8	spotify:track:2KCqAdd2ad0hpJc5ySoTE8	https://api.spotify.com/v1/tracks/2KCqAdd2ad0hpJc5ySoTE8	https://api.spotify.com/v1/audio-analysis/2KCqAdd2ad0hpJc5ySoTE8	233973	4
0.638	0.464	1	-13.11	0	0.0441	0.0189	0.00668	0.107	0.714	76.591	audio_features	2pDbOBO2lEerohAvfSXBPM	spotify:track:2pDbOBO2lEerohAvfSXBPM	https://api.spotify.com/v1/tracks/2pDbOBO2lEerohAvfSXBPM	https://api.spotify.com/v1/audio-analysis/2pDbOBO2lEerohAvfSXBPM	354560	4
0.825	0.524	5	-10.186	0	0.168	0.235	0.876	0.101	0.0326	130.012	audio_features	3yxuKA3aVvzjdlk9VR40Yt	spotify:track:3yxuKA3aVvzjdlk9VR40Yt	https://api.spotify.com/v1/tracks/3yxuKA3aVvzjdlk9VR40Yt	https://api.spotify.com/v1/audio-analysis/3yxuKA3aVvzjdlk9VR40Yt	246192	4
0.509	0.348	11	-14.159	0	0.0301	0.847	0.225	0.204	0.156	117.699	audio_features	1m64GKsM4oQoz62zC5ZEMx	spotify:track:1m64GKsM4oQoz62zC5ZEMx	https://api.spotify.com/v1/tracks/1m64GKsM4oQoz62zC5ZEMx	https://api.spotify.com/v1/audio-analysis/1m64GKsM4oQoz62zC5ZEMx	289333	4
0.645	0.665	6	-7.878	1	0.0268	0.325	1.82e-05	0.238	0.704	143.969	audio_features	0cLZTIZbuN1FNnp1aX3yJD	spotify:track:0cLZTIZbuN1FNnp1aX3yJD	https://api.spotify.com/v1/tracks/0cLZTIZbuN1FNnp1aX3yJD	https://api.spotify.com/v1/audio-analysis/0cLZTIZbuN1FNnp1aX3yJD	241027	4
0.626	0.832	0	-7.969	0	0.0294	0.0279	0.651	0.0403	0.375	125.002	audio_features	3yDs6wQuSZ1Vvxm0uag51r	spotify:track:3yDs6wQuSZ1Vvxm0uag51r	https://api.spotify.com/v1/tracks/3yDs6wQuSZ1Vvxm0uag51r	https://api.spotify.com/v1/audio-analysis/3yDs6wQuSZ1Vvxm0uag51r	246373	4
0.599	0.869	5	-5.174	0	0.0618	0.000707	0.0	0.0911	0.453	132.889	audio_features	1wcr8DjnN59Awev8nnKpQ4	spotify:track:1wcr8DjnN59Awev8nnKpQ4	https://api.spotify.com/v1/tracks/1wcr8DjnN59Awev8nnKpQ4	https://api.spotify.com/v1/audio-analysis/1wcr8DjnN59Awev8nnKpQ4	193260	4
0.511	0.478	11	-9.242	1	0.0311	0.568	0.0	0.109	0.521	127.472	audio_features	2VsUpIcml3SnvLfxar58rG	spotify:track:2VsUpIcml3SnvLfxar58rG	https://api.spotify.com/v1/tracks/2VsUpIcml3SnvLfxar58rG	https://api.spotify.com/v1/audio-analysis/2VsUpIcml3SnvLfxar58rG	233800	3
0.505	0.932	6	-2.894	0	0.0412	0.00115	0.000195	0.135	0.486	120.008	audio_features	4XBtYPGMAYJkuJu2w4pmYl	spotify:track:4XBtYPGMAYJkuJu2w4pmYl	https://api.spotify.com/v1/tracks/4XBtYPGMAYJkuJu2w4pmYl	https://api.spotify.com/v1/audio-analysis/4XBtYPGMAYJkuJu2w4pmYl	263973	4
0.521	0.723	9	-11.028	1	0.0407	0.16	0.815	0.234	0.415	119.928	audio_features	4iCyF2WRCmX6fDCi8BFDnT	spotify:track:4iCyF2WRCmX6fDCi8BFDnT	https://api.spotify.com/v1/tracks/4iCyF2WRCmX6fDCi8BFDnT	https://api.spotify.com/v1/audio-analysis/4iCyF2WRCmX6fDCi8BFDnT	123973	4
0.342	0.677	5	-11.906	0	0.0568	0.0013	0.00671	0.201	0.501	188.6	audio_features	5sTVykpRs4eiZKn96bZogj	spotify:track:5sTVykpRs4eiZKn96bZogj	https://api.spotify.com/v1/tracks/5sTVykpRs4eiZKn96bZogj	https://api.spotify.com/v1/audio-analysis/5sTVykpRs4eiZKn96bZogj	207360	4
0.544	0.705	10	-9.059	1	0.0288	0.192	0.616	0.257	0.382	73.988	audio_features	2Q50Nd5HhZl1A3u7Z96qUs	spotify:track:2Q50Nd5HhZl1A3u7Z96qUs	https://api.spotify.com/v1/tracks/2Q50Nd5HhZl1A3u7Z96qUs	https://api.spotify.com/v1/audio-analysis/2Q50Nd5HhZl1A3u7Z96qUs	226171	4
0.17	0.963	0	-2.805	1	0.144	0.00283	0.188	0.32	0.727	80.003	audio_features	4IlpUdd9RHVC4PBVp4Lb5i	spotify:track:4IlpUdd9RHVC4PBVp4Lb5i	https://api.spotify.com/v1/tracks/4IlpUdd9RHVC4PBVp4Lb5i	https://api.spotify.com/v1/audio-analysis/4IlpUdd9RHVC4PBVp4Lb5i	207720	4
0.799	0.469	1	-8.793	1	0.0314	0.242	0.0	0.15	0.786	101.021	audio_features	6d2ZiqkdOfJBJzuzAK099l	spotify:track:6d2ZiqkdOfJBJzuzAK099l	https://api.spotify.com/v1/tracks/6d2ZiqkdOfJBJzuzAK099l	https://api.spotify.com/v1/audio-analysis/6d2ZiqkdOfJBJzuzAK099l	201386	4
0.427	0.996	5	-4.818	0	0.0918	7.74e-06	0.00042	0.295	0.241	107.492	audio_features	3GpDLG6lBjSnDz7eUmjwVI	spotify:track:3GpDLG6lBjSnDz7eUmjwVI	https://api.spotify.com/v1/tracks/3GpDLG6lBjSnDz7eUmjwVI	https://api.spotify.com/v1/audio-analysis/3GpDLG6lBjSnDz7eUmjwVI	228000	4
0.604	0.842	4	-5.314	0	0.0407	0.0507	0.000193	0.218	0.913	120.769	audio_features	4oEKgLZ8uTSioNKuO8Kydu	spotify:track:4oEKgLZ8uTSioNKuO8Kydu	https://api.spotify.com/v1/tracks/4oEKgLZ8uTSioNKuO8Kydu	https://api.spotify.com/v1/audio-analysis/4oEKgLZ8uTSioNKuO8Kydu	332093	4
0.471	0.238	4	-15.076	1	0.0316	0.423	0.0	0.0693	0.223	125.446	audio_features	7dimNWl2z3r6fEq1IHfurn	spotify:track:7dimNWl2z3r6fEq1IHfurn	https://api.spotify.com/v1/tracks/7dimNWl2z3r6fEq1IHfurn	https://api.spotify.com/v1/audio-analysis/7dimNWl2z3r6fEq1IHfurn	121880	4
0.714	0.563	1	-7.574	1	0.0723	0.0266	0.0	0.0776	0.31	100.091	audio_features	1ID1QFSNNxi0hiZCNcwjUC	spotify:track:1ID1QFSNNxi0hiZCNcwjUC	https://api.spotify.com/v1/tracks/1ID1QFSNNxi0hiZCNcwjUC	https://api.spotify.com/v1/audio-analysis/1ID1QFSNNxi0hiZCNcwjUC	241853	4
0.723	0.615	1	-5.175	1	0.16	0.0138	0.069	0.122	0.703	88.984	audio_features	2aaJJcM0OisHlQ9TYaSuEV	spotify:track:2aaJJcM0OisHlQ9TYaSuEV	https://api.spotify.com/v1/tracks/2aaJJcM0OisHlQ9TYaSuEV	https://api.spotify.com/v1/audio-analysis/2aaJJcM0OisHlQ9TYaSuEV	190707	4
0.306	0.774	5	-5.414	1	0.0376	0.011	0.247	0.155	0.278	147.38	audio_features	6arKHaz6jElCvObeL8TRUF	spotify:track:6arKHaz6jElCvObeL8TRUF	https://api.spotify.com/v1/tracks/6arKHaz6jElCvObeL8TRUF	https://api.spotify.com/v1/audio-analysis/6arKHaz6jElCvObeL8TRUF	659360	3
0.779	0.275	8	-14.862	0	0.43	0.192	1.32e-05	0.105	0.418	156.026	audio_features	0dI5WycUGZeW72SyXDv7pm	spotify:track:0dI5WycUGZeW72SyXDv7pm	https://api.spotify.com/v1/tracks/0dI5WycUGZeW72SyXDv7pm	https://api.spotify.com/v1/audio-analysis/0dI5WycUGZeW72SyXDv7pm	87458	3
0.804	0.618	7	-8.44	1	0.0662	0.866	0.446	0.0842	0.599	100.124	audio_features	5mLlFR0ylZcr6KTeTIfEJA	spotify:track:5mLlFR0ylZcr6KTeTIfEJA	https://api.spotify.com/v1/tracks/5mLlFR0ylZcr6KTeTIfEJA	https://api.spotify.com/v1/audio-analysis/5mLlFR0ylZcr6KTeTIfEJA	167262	4
0.255	0.427	2	-10.235	0	0.0292	0.296	0.459	0.128	0.175	156.947	audio_features	6ypqzijMjsopQkfMLrImQp	spotify:track:6ypqzijMjsopQkfMLrImQp	https://api.spotify.com/v1/tracks/6ypqzijMjsopQkfMLrImQp	https://api.spotify.com/v1/audio-analysis/6ypqzijMjsopQkfMLrImQp	580093	3
0.77	0.84	11	-4.022	1	0.107	0.515	0.00452	0.145	0.192	96.012	audio_features	0yCWDaAgOtg6TKlNCg9rwA	spotify:track:0yCWDaAgOtg6TKlNCg9rwA	https://api.spotify.com/v1/tracks/0yCWDaAgOtg6TKlNCg9rwA	https://api.spotify.com/v1/audio-analysis/0yCWDaAgOtg6TKlNCg9rwA	270000	4
0.547	0.648	0	-5.925	1	0.0326	0.0758	1.24e-06	0.115	0.298	130.046	audio_features	1hbe8im2TAxV3OE6EgUGul	spotify:track:1hbe8im2TAxV3OE6EgUGul	https://api.spotify.com/v1/tracks/1hbe8im2TAxV3OE6EgUGul	https://api.spotify.com/v1/audio-analysis/1hbe8im2TAxV3OE6EgUGul	341053	4
0.391	0.904	9	-5.786	0	0.0889	0.00883	0.11	0.985	0.43	85.027	audio_features	0t1nm5TmszvLLVAOLiOrH8	spotify:track:0t1nm5TmszvLLVAOLiOrH8	https://api.spotify.com/v1/tracks/0t1nm5TmszvLLVAOLiOrH8	https://api.spotify.com/v1/audio-analysis/0t1nm5TmszvLLVAOLiOrH8	228960	4
0.479	0.947	9	-2.917	1	0.146	0.472	0.0	0.0855	0.482	97.459	audio_features	6Y1uOJrfSVnapAbL8WKmmf	spotify:track:6Y1uOJrfSVnapAbL8WKmmf	https://api.spotify.com/v1/tracks/6Y1uOJrfSVnapAbL8WKmmf	https://api.spotify.com/v1/audio-analysis/6Y1uOJrfSVnapAbL8WKmmf	209664	4
0.493	0.897	4	-7.606	0	0.0415	0.0835	0.000142	0.205	0.611	145.094	audio_features	4rl8gw5Pzen7r2CjB1fylc	spotify:track:4rl8gw5Pzen7r2CjB1fylc	https://api.spotify.com/v1/tracks/4rl8gw5Pzen7r2CjB1fylc	https://api.spotify.com/v1/audio-analysis/4rl8gw5Pzen7r2CjB1fylc	312560	4
0.368	0.174	7	-12.633	1	0.0316	0.415	0.854	0.233	0.0389	79.992	audio_features	7tp3A1WCz6GdHl8ejnM3Qf	spotify:track:7tp3A1WCz6GdHl8ejnM3Qf	https://api.spotify.com/v1/tracks/7tp3A1WCz6GdHl8ejnM3Qf	https://api.spotify.com/v1/audio-analysis/7tp3A1WCz6GdHl8ejnM3Qf	291067	4
0.752	0.519	9	-8.644	0	0.0567	0.174	0.0402	0.0946	0.47	160.016	audio_features	4WvJn593nj6BuzOxu5hv2V	spotify:track:4WvJn593nj6BuzOxu5hv2V	https://api.spotify.com/v1/tracks/4WvJn593nj6BuzOxu5hv2V	https://api.spotify.com/v1/audio-analysis/4WvJn593nj6BuzOxu5hv2V	310547	4
0.212	0.166	10	-14.561	1	0.0326	0.856	0.824	0.108	0.0385	71.375	audio_features	2RHOXSRn9fBs1EilFsr3ts	spotify:track:2RHOXSRn9fBs1EilFsr3ts	https://api.spotify.com/v1/tracks/2RHOXSRn9fBs1EilFsr3ts	https://api.spotify.com/v1/audio-analysis/2RHOXSRn9fBs1EilFsr3ts	479467	4
0.455	0.883	2	-9.159	1	0.0384	0.368	0.0	0.277	0.782	142.638	audio_features	3YZa4IzxK2UtEKTvdTgsi8	spotify:track:3YZa4IzxK2UtEKTvdTgsi8	https://api.spotify.com/v1/tracks/3YZa4IzxK2UtEKTvdTgsi8	https://api.spotify.com/v1/audio-analysis/3YZa4IzxK2UtEKTvdTgsi8	208413	4
0.6	0.426	0	-11.763	1	0.0788	0.47	0.00137	0.0514	0.605	77.506	audio_features	5uWl0dmzdCFEcUyvwpY3Rv	spotify:track:5uWl0dmzdCFEcUyvwpY3Rv	https://api.spotify.com/v1/tracks/5uWl0dmzdCFEcUyvwpY3Rv	https://api.spotify.com/v1/audio-analysis/5uWl0dmzdCFEcUyvwpY3Rv	349423	4
0.422	0.732	6	-7.762	1	0.0892	0.353	0.808	0.365	0.734	175.43	audio_features	3jww6jMhelPsHnXO7Bar9v	spotify:track:3jww6jMhelPsHnXO7Bar9v	https://api.spotify.com/v1/tracks/3jww6jMhelPsHnXO7Bar9v	https://api.spotify.com/v1/audio-analysis/3jww6jMhelPsHnXO7Bar9v	174564	4
0.368	0.852	10	-6.978	0	0.0433	7.47e-05	0.258	0.218	0.347	171.692	audio_features	5TsHqbDKaSs4ECZX0045YS	spotify:track:5TsHqbDKaSs4ECZX0045YS	https://api.spotify.com/v1/tracks/5TsHqbDKaSs4ECZX0045YS	https://api.spotify.com/v1/audio-analysis/5TsHqbDKaSs4ECZX0045YS	284600	4
0.487	0.555	11	-5.919	0	0.0419	0.00693	0.0216	0.265	0.502	79.689	audio_features	5GE8FTL15kS123apRK7vD4	spotify:track:5GE8FTL15kS123apRK7vD4	https://api.spotify.com/v1/tracks/5GE8FTL15kS123apRK7vD4	https://api.spotify.com/v1/audio-analysis/5GE8FTL15kS123apRK7vD4	256413	3
0.518	0.385	4	-14.636	1	0.0339	0.23	0.000226	0.124	0.712	86.604	audio_features	4dBI72rgkmG0gTzswyBTzz	spotify:track:4dBI72rgkmG0gTzswyBTzz	https://api.spotify.com/v1/tracks/4dBI72rgkmG0gTzswyBTzz	https://api.spotify.com/v1/audio-analysis/4dBI72rgkmG0gTzswyBTzz	265547	3
0.517	0.737	6	-8.189	0	0.0352	0.434	0.684	0.392	0.558	79.82	audio_features	6tEaLXZlN8b71vWV1SSsRf	spotify:track:6tEaLXZlN8b71vWV1SSsRf	https://api.spotify.com/v1/tracks/6tEaLXZlN8b71vWV1SSsRf	https://api.spotify.com/v1/audio-analysis/6tEaLXZlN8b71vWV1SSsRf	426614	4
0.589	0.656	8	-9.823	1	0.0306	0.0396	0.00302	0.215	0.631	134.01	audio_features	0WC0j1iLJRkb6P041h4jiU	spotify:track:0WC0j1iLJRkb6P041h4jiU	https://api.spotify.com/v1/tracks/0WC0j1iLJRkb6P041h4jiU	https://api.spotify.com/v1/audio-analysis/0WC0j1iLJRkb6P041h4jiU	251827	4
0.708	0.581	5	-8.029	1	0.0252	0.427	0.0	0.0968	0.839	101.977	audio_features	6GqxNVPe6rQeGkWK93ATN4	spotify:track:6GqxNVPe6rQeGkWK93ATN4	https://api.spotify.com/v1/tracks/6GqxNVPe6rQeGkWK93ATN4	https://api.spotify.com/v1/audio-analysis/6GqxNVPe6rQeGkWK93ATN4	308293	4
0.59	0.484	9	-10.424	1	0.0339	0.321	0.0	0.0625	0.652	93.428	audio_features	2rslQV48gNv3r9pPrQFPW1	spotify:track:2rslQV48gNv3r9pPrQFPW1	https://api.spotify.com/v1/tracks/2rslQV48gNv3r9pPrQFPW1	https://api.spotify.com/v1/audio-analysis/2rslQV48gNv3r9pPrQFPW1	451133	4
0.286	0.0261	5	-22.112	1	0.0449	0.995	0.193	0.0454	0.0719	134.947	audio_features	3aYDdP6kUsTpqgXLGquOXV	spotify:track:3aYDdP6kUsTpqgXLGquOXV	https://api.spotify.com/v1/tracks/3aYDdP6kUsTpqgXLGquOXV	https://api.spotify.com/v1/audio-analysis/3aYDdP6kUsTpqgXLGquOXV	152200	3
0.227	0.734	1	-19.477	0	0.117	0.985	0.173	0.29	0.0791	138.902	audio_features	0oIKmAPM5NDi80FT5fX6Vf	spotify:track:0oIKmAPM5NDi80FT5fX6Vf	https://api.spotify.com/v1/tracks/0oIKmAPM5NDi80FT5fX6Vf	https://api.spotify.com/v1/audio-analysis/0oIKmAPM5NDi80FT5fX6Vf	138013	4
0.641	0.83	9	-4.672	0	0.0428	0.0455	0.213	0.392	0.214	124.958	audio_features	2CR6zmtJ1sZGvWeGQsz9lJ	spotify:track:2CR6zmtJ1sZGvWeGQsz9lJ	https://api.spotify.com/v1/tracks/2CR6zmtJ1sZGvWeGQsz9lJ	https://api.spotify.com/v1/audio-analysis/2CR6zmtJ1sZGvWeGQsz9lJ	208400	4
0.666	0.738	7	-7.779	1	0.0322	0.0255	0.00787	0.116	0.731	80.001	audio_features	6VhvqX3gn8weai3SiFK4qr	spotify:track:6VhvqX3gn8weai3SiFK4qr	https://api.spotify.com/v1/tracks/6VhvqX3gn8weai3SiFK4qr	https://api.spotify.com/v1/audio-analysis/6VhvqX3gn8weai3SiFK4qr	257280	4
0.674	0.585	2	-7.959	1	0.0466	0.0017	0.000408	0.145	0.0581	89.942	audio_features	70rQ56VkoWy9igm5nU65yz	spotify:track:70rQ56VkoWy9igm5nU65yz	https://api.spotify.com/v1/tracks/70rQ56VkoWy9igm5nU65yz	https://api.spotify.com/v1/audio-analysis/70rQ56VkoWy9igm5nU65yz	298945	4
0.555	0.27	2	-15.892	1	0.0884	0.931	0.536	0.103	0.274	139.691	audio_features	2IAR0DziHCjSu16gR4ihvy	spotify:track:2IAR0DziHCjSu16gR4ihvy	https://api.spotify.com/v1/tracks/2IAR0DziHCjSu16gR4ihvy	https://api.spotify.com/v1/audio-analysis/2IAR0DziHCjSu16gR4ihvy	162797	3
0.449	0.901	2	-5.395	1	0.0478	0.00144	0.837	0.267	0.483	101.946	audio_features	5EuecOXt3aFkIAIAuNHvp3	spotify:track:5EuecOXt3aFkIAIAuNHvp3	https://api.spotify.com/v1/tracks/5EuecOXt3aFkIAIAuNHvp3	https://api.spotify.com/v1/audio-analysis/5EuecOXt3aFkIAIAuNHvp3	327187	4
0.436	0.888	6	-7.164	0	0.0536	0.00528	0.0102	0.16	0.815	118.527	audio_features	4uek4kWavy7eNOfmhqdGRN	spotify:track:4uek4kWavy7eNOfmhqdGRN	https://api.spotify.com/v1/tracks/4uek4kWavy7eNOfmhqdGRN	https://api.spotify.com/v1/audio-analysis/4uek4kWavy7eNOfmhqdGRN	175293	4
0.683	0.524	10	-11.068	1	0.26	0.248	5.7e-06	0.0744	0.355	74.989	audio_features	6BxEC2zFvtIwqDYmRCvv5E	spotify:track:6BxEC2zFvtIwqDYmRCvv5E	https://api.spotify.com/v1/tracks/6BxEC2zFvtIwqDYmRCvv5E	https://api.spotify.com/v1/audio-analysis/6BxEC2zFvtIwqDYmRCvv5E	166408	4
0.781	0.691	4	-4.797	0	0.137	0.123	0.0	0.053	0.334	104.932	audio_features	2MnTPWwjD96xUCnwXOFA53	spotify:track:2MnTPWwjD96xUCnwXOFA53	https://api.spotify.com/v1/tracks/2MnTPWwjD96xUCnwXOFA53	https://api.spotify.com/v1/audio-analysis/2MnTPWwjD96xUCnwXOFA53	198658	4
0.597	0.873	11	-7.335	0	0.0371	0.000279	0.696	0.307	0.382	125.413	audio_features	5RxJENtSzEkPr6N6476Xtx	spotify:track:5RxJENtSzEkPr6N6476Xtx	https://api.spotify.com/v1/tracks/5RxJENtSzEkPr6N6476Xtx	https://api.spotify.com/v1/audio-analysis/5RxJENtSzEkPr6N6476Xtx	269720	4
0.456	0.95	11	-3.858	1	0.0853	0.00689	0.0149	0.207	0.562	158.322	audio_features	1JfNuvdAIqI3ggkzXuBvPp	spotify:track:1JfNuvdAIqI3ggkzXuBvPp	https://api.spotify.com/v1/tracks/1JfNuvdAIqI3ggkzXuBvPp	https://api.spotify.com/v1/audio-analysis/1JfNuvdAIqI3ggkzXuBvPp	251893	4
0.652	0.605	8	-7.371	1	0.0393	0.00481	0.0	0.0605	0.394	126.091	audio_features	360UM2DaiHZPRu0EsrOvMp	spotify:track:360UM2DaiHZPRu0EsrOvMp	https://api.spotify.com/v1/tracks/360UM2DaiHZPRu0EsrOvMp	https://api.spotify.com/v1/audio-analysis/360UM2DaiHZPRu0EsrOvMp	292707	4
0.842	0.247	11	-12.072	0	0.502	0.882	0.269	0.0836	0.794	130.19	audio_features	4eDvovwjLSO2DoTe4rB559	spotify:track:4eDvovwjLSO2DoTe4rB559	https://api.spotify.com/v1/tracks/4eDvovwjLSO2DoTe4rB559	https://api.spotify.com/v1/audio-analysis/4eDvovwjLSO2DoTe4rB559	62221	4
0.692	0.774	11	-4.308	0	0.0327	0.00584	0.0	0.0467	0.621	125.97	audio_features	3ph6xHCshx5N8gLncLxm3O	spotify:track:3ph6xHCshx5N8gLncLxm3O	https://api.spotify.com/v1/tracks/3ph6xHCshx5N8gLncLxm3O	https://api.spotify.com/v1/audio-analysis/3ph6xHCshx5N8gLncLxm3O	226963	4
0.737	0.764	0	-5.511	1	0.0947	0.111	0.0	0.0423	0.924	92.044	audio_features	2QqHAiFdDZKFJkr1xCV9dG	spotify:track:2QqHAiFdDZKFJkr1xCV9dG	https://api.spotify.com/v1/tracks/2QqHAiFdDZKFJkr1xCV9dG	https://api.spotify.com/v1/audio-analysis/2QqHAiFdDZKFJkr1xCV9dG	166213	4
0.436	0.534	5	-6.638	1	0.0248	0.0942	0.691	0.109	0.101	146.028	audio_features	2kN1BcwLtcSqWQkfuyWjju	spotify:track:2kN1BcwLtcSqWQkfuyWjju	https://api.spotify.com/v1/tracks/2kN1BcwLtcSqWQkfuyWjju	https://api.spotify.com/v1/audio-analysis/2kN1BcwLtcSqWQkfuyWjju	241133	3
0.407	0.981	8	-7.09	1	0.119	1.83e-05	0.000784	0.186	0.184	129.81	audio_features	6uG6Q4YaDUddsXHaD34oqQ	spotify:track:6uG6Q4YaDUddsXHaD34oqQ	https://api.spotify.com/v1/tracks/6uG6Q4YaDUddsXHaD34oqQ	https://api.spotify.com/v1/audio-analysis/6uG6Q4YaDUddsXHaD34oqQ	175800	4
0.421	0.961	2	-3.144	1	0.0955	2.6e-05	0.000213	0.307	0.178	116.094	audio_features	6gXWMvHAZ8EPYRmcXXoNxk	spotify:track:6gXWMvHAZ8EPYRmcXXoNxk	https://api.spotify.com/v1/tracks/6gXWMvHAZ8EPYRmcXXoNxk	https://api.spotify.com/v1/audio-analysis/6gXWMvHAZ8EPYRmcXXoNxk	235093	4
0.805	0.38	7	-16.387	1	0.0571	0.0143	0.00974	0.228	0.961	89.658	audio_features	3q8AgabNzK1mPJdI8egIcn	spotify:track:3q8AgabNzK1mPJdI8egIcn	https://api.spotify.com/v1/tracks/3q8AgabNzK1mPJdI8egIcn	https://api.spotify.com/v1/audio-analysis/3q8AgabNzK1mPJdI8egIcn	252200	4
0.616	0.991	0	-6.359	0	0.0747	6.03e-05	0.775	0.0458	0.962	150.036	audio_features	69EOwcqY6Gbf7yTIhHI1To	spotify:track:69EOwcqY6Gbf7yTIhHI1To	https://api.spotify.com/v1/tracks/69EOwcqY6Gbf7yTIhHI1To	https://api.spotify.com/v1/audio-analysis/69EOwcqY6Gbf7yTIhHI1To	85000	4
0.582	0.934	11	-2.434	1	0.0414	0.0063	2.03e-06	0.349	0.707	109.034	audio_features	1LEa5d6BrMQOBTRqfTzJ2Y	spotify:track:1LEa5d6BrMQOBTRqfTzJ2Y	https://api.spotify.com/v1/tracks/1LEa5d6BrMQOBTRqfTzJ2Y	https://api.spotify.com/v1/audio-analysis/1LEa5d6BrMQOBTRqfTzJ2Y	190360	4
